dyad_key,player_uuid_predictor,player_uuid_chooser,round,Vᵢᵢ_true_predictor,Vᵢᵢ_std_true_predictor,Vᵢⱼ_true_predictor,Vᵢⱼ_std_true_predictor,temp_true_predictor,n_games_true_predictor,Vᵢᵢ_true_chooser,Vᵢᵢ_std_true_chooser,Vᵢⱼ_true_chooser,Vᵢⱼ_std_true_chooser,temp_true_chooser,n_games_true_chooser,Vᵢᵢ_fitted_predictor,Vᵢⱼ_fitted_predictor,Vᵢᵢ_std_fitted_predictor,Vᵢⱼ_std_fitted_predictor,temp_fitted_predictor,Vᵢᵢ_sim_pred_predictor,Vᵢⱼ_sim_pred_predictor,Vᵢᵢ_std_sim_pred_predictor,Vᵢⱼ_std_sim_pred_predictor,Vᵢᵢ_Vᵢⱼ_cov_fitted_predictor,Vᵢᵢ_Vᵢⱼ_cov_sim_pred_predictor,temp_sim_pred_predictor
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",9,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8237694284324668,0.3508021335655759,0.20611719635849163,0.2848196139405992,0.5,0.8305322020150465,0.37346495764886706,0.20186755416971106,0.2802149129797223,0.018963681291615256,0.01845280366623977,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",10,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8295857291553385,0.3500006457104163,0.20116000560794972,0.2848748783087268,0.5,0.8361721974282907,0.37270171078921016,0.19698256184623764,0.2802502836012637,0.018686243025985722,0.01816793812215887,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",11,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8357539328733328,0.36390410804970846,0.1960743448522605,0.2759092009597406,0.5,0.841255459851469,0.38373859296374097,0.19258122019046794,0.27282999517537104,0.016580561922033714,0.016341114965582416,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",12,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.840108947188865,0.36966744815985747,0.1923695043613324,0.2741966209043799,0.5,0.8450625716850519,0.3888700255530226,0.1892428789973931,0.27108998015763874,0.015411222279343852,0.015262500652204464,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",13,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8413745217462909,0.3704821682880218,0.1909782573718078,0.2740844330833024,0.5,0.8461816209839654,0.389612960548328,0.18798421889759676,0.27095332935257077,0.015095905393329723,0.014972679842885953,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",14,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8413745217462909,0.3704821682880218,0.1909782573718078,0.2740844330833024,0.5,0.8461816209839654,0.389612960548328,0.18798421889759676,0.27095332935257077,0.015095905393329723,0.014972679842885953,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",15,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8513382707798424,0.42465994993573863,0.1854396873605605,0.26849068155337313,0.5,0.8557461117554407,0.4405297651511729,0.18250665500992302,0.2642418457089584,0.01560090149902983,0.015216575377546983,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",16,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8515195051831524,0.424796927670686,0.18518907151318895,0.2684269977991839,0.5,0.8558963685926695,0.440646107659436,0.18229349240995182,0.2641818356517059,0.015531945568238417,0.015157392726054531,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",17,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8587966880484728,0.4280806624514738,0.17981592735840307,0.26893802658564386,0.5,0.8628345026876018,0.4438100218037409,0.1770911522048639,0.26457762382751077,0.014657075305469135,0.014308511878942633,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",18,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8647972550759959,0.33809406450584595,0.17466419986089998,0.21597081675965601,0.5,0.8695624046947849,0.3530780086641603,0.17159268170534295,0.21336214849699273,0.012518873833640634,0.012403603908239382,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",19,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8695758812047235,0.3309922885886931,0.1712558111128197,0.21359744761854285,0.5,0.8743174504996631,0.3459519432766348,0.16816227336700174,0.21108571712766672,0.012266692336550795,0.01213998595374323,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",20,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8699767114109376,0.33110135119280637,0.17077901846758875,0.21361247456134466,0.5,0.8746902101481595,0.34605691428921176,0.16771279452653715,0.2110965150324576,0.012215543867101688,0.012091082937462102,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",21,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8701615944993121,0.3311340168774981,0.1705389818644144,0.21362536906749036,0.5,0.8748643547571742,0.34608935663949625,0.16748292444743504,0.21110746614123974,0.012198320874684867,0.012074050239976028,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",22,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8703835502501008,0.33123322680788714,0.17024578755483474,0.2136063876949816,0.5,0.8750621296535869,0.3461800745762364,0.16721747052288624,0.2110869217800027,0.012152647542339115,0.012032385237617124,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40, robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~101.00.5_40","robot_chooser_Vii=(1.0,1.0)_Vij=(0.67,1.0)_t=0.5_n=24~101.00.5_40",23,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,0.67,1.0,0.5,24,0.8800236845526346,0.36961776112379313,0.164239915693559,0.20660274046862223,0.5,0.8843200314756859,0.3824096563183955,0.1612870762750032,0.20371806291425487,0.01211395953788277,0.011872739631267696,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",0,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.9387646992687573,0.1679785636708736,2.811279089149788,3.855169075541984,0.6330223171481688,1.0,0.6667,1.0,1.0,,,
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",1,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.048437827639735094,0.00465858082139483,0.6378443772457449,0.642005386389944,0.6330223171481688,0.3333649360912314,0.22940246887941898,0.544530528991657,0.5710619097795306,1.214306433183765e-17,-5.204170427930421e-18,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",2,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.5505487401046472,0.004658580821394847,0.3453233445208885,0.642005386389944,0.6330223171481688,0.6011126914281677,0.22940246887941906,0.32231746411458,0.5710619097795306,8.673617379884035e-18,-6.938893903907228e-18,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",3,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.5505487401046472,0.5479438470724602,0.3453233445208885,0.3365458411695999,0.6330223171481688,0.6011126914281678,0.5678637863571352,0.32231746411457995,0.3229848193330798,0.0,-3.469446951953614e-18,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",4,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.5661947258659341,0.5563189139491203,0.33285551125474094,0.33360730272974576,0.6330223171481688,0.6073297218118774,0.5717087651861731,0.31703568851996844,0.3213607063169705,-0.005046213345581413,-0.002433358908269425,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",5,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.663578696343531,0.5218197227459199,0.27691970641836333,0.3346210725419213,0.6330223171481688,0.6857426000298312,0.5452068116876712,0.2663998819318602,0.3218957357908627,0.010096927411287527,0.00955439672591875,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",6,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.6703762025886638,0.5379294195169891,0.2742060309615284,0.32515799699672554,0.6330223171481688,0.6898708120557813,0.5531976197672476,0.2643640309897138,0.3169762712802197,0.006965685242980992,0.007496165311706764,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",7,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7619666286669152,0.4061487754826117,0.24274812618957908,0.2955823141019818,0.6330223171481688,0.7797033377666088,0.42157555327384383,0.23317127595739978,0.28564890589301084,0.020615787823464567,0.02181679271096945,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",8,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7729204840182089,0.460570848193128,0.23752511258896158,0.28127211304524974,0.6330223171481688,0.7896283195936034,0.46581239974478506,0.2277491796984198,0.27090179632113737,0.020180491545539657,0.02082970201765785,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",9,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7824162754404813,0.464016538558053,0.2299291497841238,0.2815275839923168,0.6330223171481688,0.7946964221519717,0.4678710269874758,0.22311279296908726,0.27091047313711797,0.01889327142550789,0.019982955319501006,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",10,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7832084495231961,0.4645009490640064,0.2289893727149969,0.2813521378836237,0.6330223171481688,0.7949921306497922,0.46805371169720666,0.22272253778269416,0.2708278813717553,0.018629630051737976,0.019875524766292358,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",11,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7783673319742427,0.5644092061133078,0.23062863560877223,0.24967333353373697,0.6330223171481688,0.7907175865252438,0.561254828046075,0.22404609883921406,0.23890270146315207,0.024225008945595667,0.025354595732274207,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",12,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7820944951919866,0.5660778580992804,0.22711901435320725,0.24931350395751273,0.6330223171481688,0.7923930159816793,0.5620679746955336,0.22229812294579443,0.23867773589150246,0.023522337554042545,0.024985323326122577,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",13,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7823463465011109,0.5662781980558111,0.22683887047345838,0.24917089300587317,0.6330223171481688,0.7924726328825888,0.5621310198697934,0.22220087050409806,0.23862648572032116,0.02341903691097888,0.024950659064534874,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",14,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.799424788196694,0.5740803610828595,0.21745295754521402,0.24836703414742628,0.6330223171481688,0.8055619197168408,0.5687319229265814,0.21398746885316758,0.2377578262859203,0.02149969858423166,0.023159878677760218,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",15,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7521037328753433,0.6466799063657045,0.23096679487502883,0.24936022958305076,0.6330223171481688,0.7518765787417224,0.6469622354738984,0.2300812905090427,0.24391300931996246,0.029182525114205098,0.033442858224179126,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",16,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7553447061150386,0.6504721256107187,0.22896159716847367,0.24717601980370463,0.6330223171481688,0.7536947499493105,0.6489136943004686,0.22882518928590612,0.24266875423859038,0.028134617994374098,0.032819764664191106,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",17,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7588727224894509,0.6575069046790878,0.2273423178601386,0.24283289805496333,0.6330223171481688,0.7560168835024376,0.6526776726720698,0.2276272438748215,0.24016626390064108,0.027029339326318378,0.03204961793271235,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",18,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7763407127964106,0.666722389297208,0.21916757479410284,0.240901947927481,0.6330223171481688,0.7704498898333093,0.6616437430982604,0.2202547575444464,0.23799704247625209,0.025048826040910514,0.029988681556064163,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",19,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.7818678830888297,0.6722612288634552,0.21583475441647476,0.23873674482305005,0.6330223171481688,0.7741575589303524,0.6651867405751727,0.21778273582656052,0.23639933888809667,0.023753650327964573,0.029013828563008232,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",20,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.8093704301945985,0.6648081892485637,0.20058697269464779,0.23831443521983445,0.6330223171481688,0.7960475607324919,0.6625670095030415,0.20545776515518005,0.23597659904744467,0.024741190664439843,0.02925967734181801,0.5
"(robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41, robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41)","robot_predictor_Vii=(1.0,1.0)_Vij=(0.667,1.0)_t=0.5_n=24~111.00.5_41","robot_chooser_Vii=(1.0,1.0)_Vij=(1.0,1.0)_t=0.5_n=24~101.00.5_41",21,1.0,1.0,0.667,1.0,0.5,24,1.0,1.0,1.0,1.0,0.5,24,0.8194528919483355,0.6870586969217374,0.19583716170736767,0.23227491718154636,0.6330223171481688,0.8064134871915418,0.6811993611634034,0.20064486795833564,0.23016889248143438,0.023116951400724894,0.02740258911621978,0.5
