Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.99999999,1.0,0.5409361592680288,7.616047503469917e-08,1.2557162074256805,61,3.394237616145911,11.436266994290888,0.3879225880321796,11.824189582323068
1.0,1.0,0.5410488444706044,-7.72835493111161e-08,1.255650468056479,61,3.3942414199337496,11.436275633082406,0.38791380810092385,11.824189441183329
1.0,1.0,0.5410488544706045,-7.72835493111161e-08,1.2556504580564791,61,3.394241420670492,11.436275639815854,0.38791380135918296,11.824189441175035
1.0,1.0,0.5410488444706044,-7.72835493111161e-08,1.2556504580564791,61,3.3942414208788696,11.436275647393042,0.387913793784498,11.824189441177543
1.0,1.0,0.5410488444706044,-6.72835493111161e-08,1.2556504580564791,61,3.3942414241308803,11.43627564824028,0.3879137862098131,11.824189434450092
1.0,0.99999999,0.5410488444706044,-7.72835493111161e-08,1.2556504580564791,61,3.3942414261817064,11.436275670139361,0.38791379378449803,11.82418946392386
0.99999999,1.0,0.5410488444706044,-7.72835493111161e-08,1.2556504580564791,61,3.3942414261817064,11.436275670139361,0.38791379378449803,11.82418946392386
1.0,1.0,0.541210183166388,-2.969792875084185e-07,1.2555563304303041,61,3.394246896097984,11.436288120880555,0.3879014551380666,11.824189576018622
1.0,1.0,0.5412101931663881,-2.969792875084185e-07,1.2555563204303042,61,3.3942468968361093,11.436288127619166,0.38790144840385943,11.824189576023024
1.0,1.0,0.541210183166388,-2.969792875084185e-07,1.2555563204303042,61,3.394246897042736,11.436288135192026,0.38790144082691264,11.82418957601894
1.0,1.0,0.541210183166388,-2.869792875084185e-07,1.2555563204303042,61,3.3942469002931697,11.436288136037241,0.3879014332499659,11.824189569287208
0.99999999,1.0,0.541210183166388,-2.969792875084185e-07,1.2555563204303042,61,3.394246902345973,11.436288157939492,0.38790144082691264,11.824189598766406
1.0,0.99999999,0.541210183166388,-2.969792875084185e-07,1.2555563204303042,61,3.394246902345973,11.436288157939492,0.38790144082691264,11.824189598766406
1.0,1.0,0.5411335438430798,-8.959859816190216e-09,1.255585700891047,61,3.394245801635658,11.436304158194277,0.3878852067783019,11.824189364972579
1.0,1.0,0.5411335538430798,-8.959859816190216e-09,1.255585690891047,61,3.394245802373115,11.436304164930698,0.38788520004137284,11.824189364972069
1.0,1.0,0.5411335438430798,-8.959859816190216e-09,1.255585690891047,61,3.394245802580646,11.436304172505801,0.3878851924655029,11.824189364971305
1.0,1.0,0.5411335438430798,1.0401401838097839e-09,1.255585690891047,61,3.3942458058316887,11.436304173351957,0.3878851864656267,11.82418935981758
1.0,0.99999999,0.5411335438430798,-8.959859816190216e-09,1.255585690891047,61,3.3942458078837077,11.436304195252934,0.3878851924655032,11.824189387718437
0.99999999,1.0,0.5411335438430798,-8.959859816190216e-09,1.255585690891047,61,3.394245807883707,11.436304195252934,0.3878851924655032,11.824189387718437
1.0,1.0,0.5411345852805323,-3.880938083796785e-09,1.2555842426276629,61,3.3942459194783696,11.436305456724549,0.38788390473362433,11.824189361458176
1.0,1.0,0.5411345852801724,-8.538320925350436e-10,1.2555842426271384,61,3.3942459204625455,11.43630545698171,0.38788390243930054,11.824189359421009
1.0,1.0,0.5411345852800928,-1.8380287459619877e-10,1.2555842426270223,61,3.3942459206803868,11.43630545703863,0.38788390193146777,11.824189358970097
1.0,1.0,0.5411345852800928,-1.8380287459619877e-10,1.2555842426270223,61,3.3942459206803868,11.43630545703863,0.38788390193146777,11.824189358970097
1.0,1.0,0.5411345852800485,1.8862913457752699e-10,1.255584242626958,61,3.3942459208014717,11.436305457070267,0.3878839019349983,11.824189359005263
1.0,1.0,0.5411345852799931,6.547139702511513e-10,1.255584242626877,61,3.3942459209530065,11.436305457109865,0.3878839022879411,11.824189359397806
1.0,1.0,0.5411345852788925,9.915164935212193e-09,1.2555842426252728,61,3.3942459239637763,11.436305457896559,0.3878839093004216,11.82418936719698
1.0,1.0,0.5411345852679074,1.0233645048118483e-07,1.2555842426092612,61,3.3942459540119123,11.436305465747992,0.38788397928648527,11.824189445034479
1.0,1.0,0.5411345852805323,-3.880938083796785e-09,1.255584233918,61,3.394245920301423,11.436305469189431,0.38788389226772985,11.824189361457162
